,student_id,student_name,States,Test_center,MATH,SCIENCE,PHYSICS,CHEMISTRY,BIOLOGY,TOTAL,PERCENTAGE
2274,12275,Ridhima Maurya,Sikkim,Aasam,35,80,99,54,43,311,62.2
2275,12276,Rohan Srivastav,Uttarakhand,Delhi,48,100,55,92,73,368,73.6
2276,12277,Dharmesh Kumari,Andhra Pradesh,Hyderabad,89,91,85,47,60,372,74.4
2277,12278,Devang Rao,Punjab,Agra,62,38,70,85,57,312,62.4
2278,12279,Yash Kumari,Goa,Banglore,39,35,49,92,69,284,56.8
2279,12280,Abhi Divedi,Himachal Pradesh,kolkata,51,36,39,97,40,263,52.6
2280,12281,Shivani Rai,Karnataka,Banglore,85,85,98,90,48,406,81.2
2281,12282,Gur Singh,Uttarakhand,Delhi,90,52,38,44,52,276,55.2
2282,12283,Adarsh Thakur,Haryana,Delhi,98,35,67,100,49,349,69.8
2283,12284,Ganesh Thakur,Himachal Pradesh,kolkata,35,74,73,61,68,311,62.2
2284,12285,Jyoti Vishwakarma,Madhya Pradesh,Mumbai,94,68,81,88,64,395,79.0
2285,12286,Rakhi Gupta,Chhattisgarh,Hyderabad,75,44,64,64,41,288,57.6
2286,12287,Ashok Vishwakarma,Maharashtra,Mumbai,35,32,98,96,98,359,71.8
2287,12288,Anamika Triphati,Nagaland,Aasam,63,40,35,68,42,248,49.6
2288,12289,Rahul Rao,Meghalaya,Aasam,30,64,32,59,53,238,47.6
2289,12290,Priyanshee Divedi,Telangana,Aasam,58,95,43,69,75,340,68.0
2290,12291,Hayat Thakur,Nagaland,Aasam,95,97,54,42,31,319,63.8
2291,12292,Harsh Rajput,Arunachal Pradesh,Aasam,31,38,61,34,64,228,45.6
2292,12293,Monika Vishwakarma,Gujarat,Agra,68,99,53,40,45,305,61.0
2293,12294,Pallawi Tiwari,Odisha,Hyderabad,65,79,40,100,79,363,72.6
2294,12295,Yogesh Phatak,Goa,Banglore,82,68,75,83,92,400,80.0
2295,12296,Aniket Vishwakarma,Odisha,Hyderabad,31,93,31,59,39,253,50.6
2296,12297,Siwangi Yadav,West Bengal,kolkata,98,99,72,67,77,413,82.6
2297,12298,Samraat Seth,Kerala,Chennai,82,60,80,33,74,329,65.8
2298,12299,Komal Singh,Bihar,kolkata,98,89,58,56,56,357,71.4
2299,12300,Yashi Sonkar,Kerala,Chennai,30,72,35,39,54,230,46.0
2300,12301,Damini Yadav,Sikkim,Aasam,94,90,47,98,61,390,78.0
2301,12302,Tushar Singh,Mizoram,Aasam,59,33,57,88,100,337,67.4
2302,12303,Pranjal Pandit,Jharkhand,kolkata,41,58,79,61,86,325,65.0
2303,12304,Abhi Rai,Uttarakhand,Delhi,69,84,44,95,46,338,67.6
2304,12305,Savita Kumari,Chhattisgarh,Hyderabad,82,69,99,85,50,385,77.0
2305,12306,Murat Sonkar,Madhya Pradesh,Mumbai,45,44,83,34,66,272,54.4
2306,12307,Abhishek Thakur,Chhattisgarh,Hyderabad,79,74,72,30,72,327,65.4
2307,12308,Mahendra Seth,Tamil Nadu,Chennai,89,38,36,73,84,320,64.0
2308,12309,Silam Gupta,Bihar,kolkata,48,62,52,49,84,295,59.0
2309,12310,Riya Srivastav,Karnataka,Banglore,93,99,89,76,34,391,78.2
2310,12311,Onkar Rai,Meghalaya,Aasam,49,99,94,41,94,377,75.4
2311,12312,Namita Pandey,Punjab,Agra,73,74,83,68,49,347,69.4
2312,12313,Dil Sonkar,Rajasthan,Delhi,51,69,68,47,84,319,63.8
2313,12314,Hayat Rai,Telangana,Aasam,46,31,90,89,32,288,57.6
2314,12315,Siwangi Gupta,Bihar,kolkata,81,39,69,88,49,326,65.2
2315,12316,Dil Mishra,Tripura,Aasam,58,38,82,84,78,340,68.0
2316,12317,Rahul Pandey,Arunachal Pradesh,Aasam,88,74,60,50,91,363,72.6
2317,12318,Joohi Gupta,Nagaland,Aasam,65,56,55,79,99,354,70.8
2318,12319,Pragya Vishwakarma,Chhattisgarh,Hyderabad,64,90,50,58,95,357,71.4
2319,12320,Shantanu Srivastav,Odisha,Hyderabad,73,44,98,80,34,329,65.8
2320,12321,Prathamesh Singh,Jharkhand,kolkata,72,33,68,64,32,269,53.8
2321,12322,Savita Divedi,Rajasthan,Delhi,42,42,94,79,89,346,69.2
2322,12323,Ram Thakur,Goa,Banglore,56,68,51,85,58,318,63.6
2323,12324,Dal Kumar,Sikkim,Aasam,63,61,73,82,55,334,66.8
2324,12325,Abhijeet Sonkar,Meghalaya,Aasam,40,100,97,32,46,315,63.0
2325,12326,Ankit Vishwakarma,Nagaland,Aasam,39,93,62,96,33,323,64.6
2326,12327,Krishan Srivastav,Rajasthan,Delhi,42,90,71,79,75,357,71.4
2327,12328,Abhishek Vishwakarma,Jharkhand,kolkata,52,87,94,74,62,369,73.8
2328,12329,Sachin Sonkar,Odisha,Hyderabad,34,85,63,36,71,289,57.8
2329,12330,Maan Seth,Nagaland,Aasam,88,59,76,47,76,346,69.2
2330,12331,Ritik Mishra,Himachal Pradesh,kolkata,78,70,49,46,45,288,57.6
2331,12332,Sanoj Seth,Goa,Banglore,35,93,33,47,81,289,57.8
2332,12333,Komal Seth,Arunachal Pradesh,Aasam,45,92,88,81,83,389,77.8
2333,12334,Shantanu Triphati,Meghalaya,Aasam,67,83,89,99,66,404,80.8
2334,12335,Deva Tiwari,Odisha,Hyderabad,81,78,53,98,63,373,74.6
2335,12336,Abhijeet Vishwakarma,Rajasthan,Delhi,56,64,98,77,59,354,70.8
2336,12337,Priya Tiwari,Maharashtra,Mumbai,100,97,88,40,97,422,84.4
2337,12338,Simran Pandey,Uttar Pradesh,Delhi,31,45,45,52,85,258,51.6
2338,12339,Diljeet Vishwakarma,Andhra Pradesh,Hyderabad,96,60,47,71,96,370,74.0
2339,12340,Raju Tiwari,Nagaland,Aasam,54,48,46,40,93,281,56.2
2340,12341,Suryansh Triphati,Rajasthan,Delhi,98,92,39,39,52,320,64.0
2341,12342,Damini Yadav,Goa,Banglore,48,52,45,30,50,225,45.0
2342,12343,Shalani Pandit,Jharkhand,kolkata,55,39,73,75,48,290,58.0
2343,12344,Mohit Pandey,West Bengal,kolkata,96,63,43,37,41,280,56.0
2344,12345,Sweta Thakur,Goa,Banglore,48,51,39,88,83,309,61.8
2345,12346,Karam Pandey,Bihar,kolkata,100,41,76,66,95,378,75.6
2346,12347,Siddhesh Devi,Bihar,kolkata,61,33,47,36,79,256,51.2
2347,12348,Kamini Sonkar,Kerala,Chennai,89,64,38,36,65,292,58.4
2348,12349,Rohan Rajput,Karnataka,Banglore,92,63,38,75,58,326,65.2
2349,12350,Roshan Sonkar,Tripura,Aasam,59,82,80,45,55,321,64.2
2350,12351,Guru Triphati,Bihar,kolkata,47,78,72,85,47,329,65.8
2351,12352,Karam Tiwari,West Bengal,kolkata,41,48,90,57,96,332,66.4
2352,12353,Jas Vishwakarma,Sikkim,Aasam,59,91,62,63,80,355,71.0
2353,12354,Gaurav Rao,Tripura,Aasam,47,36,85,30,79,277,55.4
2354,12355,Yashi Srivastav,Chhattisgarh,Hyderabad,70,47,95,77,75,364,72.8
2355,12356,Gaurav Rai,Andhra Pradesh,Hyderabad,40,84,69,99,70,362,72.4
2356,12357,Aakash Sonkar,Arunachal Pradesh,Aasam,34,49,98,84,93,358,71.6
2357,12358,Nivedita Tiwari,Meghalaya,Aasam,64,44,38,86,91,323,64.6
2358,12359,Rohit Gupta,Odisha,Hyderabad,57,84,52,90,54,337,67.4
2359,12360,Shradha Rajput,Meghalaya,Aasam,67,43,68,74,67,319,63.8
2360,12361,Shivam Pratap,Chhattisgarh,Hyderabad,53,71,99,90,86,399,79.8
2361,12362,Ritik Pandey,Kerala,Chennai,95,34,43,88,86,346,69.2
2362,12363,Dal Maurrya,Tripura,Aasam,34,66,35,86,89,310,62.0
2363,12364,Rupesh Triphati,Haryana,Delhi,36,75,70,58,72,311,62.2
2364,12365,Gagan Yadav,Punjab,Agra,59,70,75,43,61,308,61.6
2365,12366,Dev Divedi,Haryana,Delhi,91,95,31,56,90,363,72.6
2366,12367,Radha Rai,Manipur,Aasam,50,55,83,89,70,347,69.4
2367,12368,Rounak Thakur,Karnataka,Banglore,95,69,90,80,60,394,78.8
2368,12369,Sanoj Singh,Gujarat,Agra,86,30,86,42,33,277,55.4
2369,12370,Guru Kumar,Chhattisgarh,Hyderabad,98,93,73,100,41,405,81.0
2370,12371,Tushar Singh,Rajasthan,Delhi,40,75,31,67,43,256,51.2
2371,12372,Prajwal Sonkar,Tripura,Aasam,33,85,63,89,42,312,62.4
2372,12373,Gopal Srivastav,Andhra Pradesh,Hyderabad,76,57,79,73,58,343,68.6
2373,12374,Adarsh Rai,Tripura,Aasam,95,50,89,35,42,311,62.2
2374,12375,Darshan Kumar,Tripura,Aasam,33,93,71,79,60,336,67.2
2375,12376,Diljeet Mishra,Tamil Nadu,Chennai,97,98,82,75,37,389,77.8
2376,12377,Diljeet Singh,Meghalaya,Aasam,50,100,56,51,47,304,60.8
2377,12378,Siwangi Vishwakarma,Meghalaya,Aasam,49,78,63,76,88,354,70.8
2378,12379,Devesh Rao,Manipur,Aasam,80,34,82,89,71,356,71.2
2379,12380,Raju Seth,Gujarat,Agra,67,56,93,32,60,308,61.6
2380,12381,Har Maurrya,West Bengal,kolkata,70,94,78,62,56,360,72.0
2381,12382,Devu Rao,Kerala,Chennai,58,55,55,64,95,327,65.4
2382,12383,Kamini Vishwakarma,Madhya Pradesh,Mumbai,74,73,82,40,37,306,61.2
2383,12384,Krishna Maurya,Nagaland,Aasam,45,75,35,35,54,244,48.8
2384,12385,Rohit Gupta,Punjab,Agra,96,83,97,62,46,384,76.8
2385,12386,Sweta Pratap,Himachal Pradesh,kolkata,73,88,93,94,34,382,76.4
2386,12387,Tejas Divedi,Maharashtra,Mumbai,53,60,92,72,79,356,71.2
2387,12388,Par Mishra,Chhattisgarh,Hyderabad,67,76,89,85,77,394,78.8
2388,12389,Pallawi Mishra,Meghalaya,Aasam,58,33,66,37,96,290,58.0
2389,12390,Ankit Rao,Andhra Pradesh,Hyderabad,71,57,45,60,53,286,57.2
2390,12391,Kamini Kumari,Karnataka,Banglore,38,100,91,55,55,339,67.8
2391,12392,Rudra Sonkar,West Bengal,kolkata,38,44,51,56,81,270,54.0
2392,12393,Kush Phatak,Madhya Pradesh,Mumbai,46,76,67,86,82,357,71.4
2393,12394,Vaibhav Thakur,Manipur,Aasam,43,95,40,50,78,306,61.2
2394,12395,Vaibhav Singh,Maharashtra,Mumbai,34,48,52,78,53,265,53.0
2395,12396,Suryansh Seth,Odisha,Hyderabad,48,41,76,82,87,334,66.8
2396,12397,Gita Pandey,Himachal Pradesh,kolkata,36,45,81,72,80,314,62.8
2397,12398,Param Maurrya,Chhattisgarh,Hyderabad,64,76,97,60,61,358,71.6
2398,12399,Sweta Kumar,Maharashtra,Mumbai,71,71,88,100,37,367,73.4
2399,12400,Bavya Pandey,Karnataka,Banglore,44,55,54,42,71,266,53.2
2400,12401,Pranjal Rao,Punjab,Agra,87,68,95,54,42,346,69.2
2401,12402,Udaya Yadav,Tamil Nadu,Chennai,66,77,36,84,65,328,65.6
2402,12403,Krishan Rajput,Tripura,Aasam,42,99,91,72,32,336,67.2
2403,12404,Abhinav Triphati,Uttarakhand,Delhi,79,80,42,45,74,320,64.0
2404,12405,Mony Tiwari,Haryana,Delhi,72,45,49,54,52,272,54.4
2405,12406,Shila Kumar,Sikkim,Aasam,72,31,43,49,37,232,46.4
2406,12407,Khushi Kumar,Goa,Banglore,97,43,41,76,40,297,59.4
2407,12408,Utkarsh Rai,Kerala,Chennai,78,95,80,33,94,380,76.0
2408,12409,Anshika Kumar,Haryana,Delhi,34,77,61,84,44,300,60.0
2409,12410,Deepa Singh,Punjab,Agra,70,38,87,67,47,309,61.8
2410,12411,Priyanshi Thakur,Manipur,Aasam,35,70,42,32,67,246,49.2
2411,12412,Naveen Gupta,Tamil Nadu,Chennai,94,64,76,83,55,372,74.4
2412,12413,Utkarsh Rao,Karnataka,Banglore,71,61,97,47,34,310,62.0
2413,12414,Dal Rai,Goa,Banglore,88,45,58,99,57,347,69.4
2414,12415,Namita Thakur,Tamil Nadu,Chennai,85,88,73,96,32,374,74.8
2415,12416,Jas Thakur,Tamil Nadu,Chennai,58,93,72,48,48,319,63.8
2416,12417,Rupesh Kumari,Odisha,Hyderabad,39,81,31,70,51,272,54.4
2417,12418,Ankit Seth,Goa,Banglore,48,56,89,98,92,383,76.6
2418,12419,Annu Divedi,Telangana,Aasam,67,100,85,92,86,430,86.0
2419,12420,Rudra Kumar,Gujarat,Agra,87,39,94,34,100,354,70.8
2420,12421,Rakhi Thakur,Tripura,Aasam,62,53,39,74,78,306,61.2
2421,12422,Krishna Kumar,Jharkhand,kolkata,85,55,64,46,68,318,63.6
2422,12423,Rohit Srivastav,Arunachal Pradesh,Aasam,63,48,83,50,56,300,60.0
2423,12424,Harsh Vishwakarma,Sikkim,Aasam,85,68,98,63,85,399,79.8
2424,12425,Shyam Tiwari,Jharkhand,kolkata,91,92,50,81,74,388,77.6
2425,12426,Darshan Triphati,Andhra Pradesh,Hyderabad,44,78,37,80,54,293,58.6
2426,12427,Nilam Yadav,Nagaland,Aasam,61,40,97,77,42,317,63.4
2427,12428,Nivedita Gupta,Madhya Pradesh,Mumbai,73,60,62,74,38,307,61.4
2428,12429,Abhinav Gupta,Tamil Nadu,Chennai,88,49,86,69,80,372,74.4
2429,12430,Dharam Pratap,Kerala,Chennai,93,79,83,51,63,369,73.8
2430,12431,Ambika Vishwakarma,Andhra Pradesh,Hyderabad,60,32,63,89,72,316,63.2
2431,12432,Yogesh Sonkar,Karnataka,Banglore,68,80,70,38,50,306,61.2
2432,12433,Anushka Seth,Himachal Pradesh,kolkata,74,51,79,99,33,336,67.2
2433,12434,Bavya Divedi,Sikkim,Aasam,64,94,53,47,49,307,61.4
2434,12435,Rounak Rajput,Tamil Nadu,Chennai,71,44,76,36,52,279,55.8
2435,12436,Gauri Maurya,Kerala,Chennai,67,45,56,42,98,308,61.6
2436,12437,Pinky Pratap,Gujarat,Agra,79,83,32,87,53,334,66.8
2437,12438,Kishan Triphati,Maharashtra,Mumbai,76,91,75,55,91,388,77.6
2438,12439,Neha Pandey,Madhya Pradesh,Mumbai,72,87,58,50,89,356,71.2
2439,12440,Khushi Srivastav,Goa,Banglore,36,34,50,31,57,208,41.6
2440,12441,Yogesh Srivastav,Chhattisgarh,Hyderabad,47,77,82,78,46,330,66.0
2441,12442,Vivek Rai,Jharkhand,kolkata,34,99,92,31,30,286,57.2
2442,12443,Vandana Rao,Jharkhand,kolkata,91,36,42,71,71,311,62.2
2443,12444,Utkarsh Srivastav,Nagaland,Aasam,50,54,51,69,59,283,56.6
2444,12445,Riya Seth,Punjab,Agra,84,97,80,85,69,415,83.0
2445,12446,Shantanu Seth,Bihar,kolkata,84,54,78,100,59,375,75.0
2446,12447,Shyam Mishra,Punjab,Agra,33,84,78,76,75,346,69.2
2447,12448,Rupesh Kumar,Chhattisgarh,Hyderabad,75,84,75,65,85,384,76.8
2448,12449,Anurag Divedi,Karnataka,Banglore,64,51,100,37,88,340,68.0
2449,12450,Dharam Yadav,Mizoram,Aasam,33,96,54,78,58,319,63.8
2450,12451,Har Singh,Rajasthan,Delhi,38,50,85,55,33,261,52.2
2451,12452,Shivani Pandit,Himachal Pradesh,kolkata,30,61,42,89,85,307,61.4
2452,12453,Anjali Triphati,Manipur,Aasam,86,70,76,81,84,397,79.4
2453,12454,Rupesh Maurrya,Andhra Pradesh,Hyderabad,97,53,48,52,32,282,56.4
2454,12455,Rakhi Tiwari,Goa,Banglore,51,56,73,89,99,368,73.6
2455,12456,Namita Pandey,Jharkhand,kolkata,39,78,96,48,81,342,68.4
2456,12457,Ruhi Rao,Sikkim,Aasam,67,39,44,79,52,281,56.2
2457,12458,Khushi Singh,Nagaland,Aasam,67,68,51,62,75,323,64.6
2458,12459,Janhavi Singh,Punjab,Agra,44,60,68,44,59,275,55.0
2459,12460,Jooli Kumari,Manipur,Aasam,74,33,90,31,37,265,53.0
2460,12461,Abhishek Mishra,Andhra Pradesh,Hyderabad,91,34,64,74,34,297,59.4
2461,12462,Abhijeet Rai,Tripura,Aasam,58,93,69,89,42,351,70.2
2462,12463,Silam Triphati,Gujarat,Agra,48,96,79,59,56,338,67.6
2463,12464,Sherya Yadav,Kerala,Chennai,59,89,86,86,61,381,76.2
2464,12465,Ruhi Rajput,Sikkim,Aasam,75,35,71,32,33,246,49.2
2465,12466,Siwangi Sonkar,Tamil Nadu,Chennai,100,77,41,40,79,337,67.4
2466,12467,Devang Rai,Rajasthan,Delhi,41,45,34,76,68,264,52.8
2467,12468,Shyama Divedi,Mizoram,Aasam,67,72,86,88,80,393,78.6
2468,12469,Shubham Rao,Gujarat,Agra,46,41,80,46,53,266,53.2
2469,12470,Siwangi Mishra,Manipur,Aasam,67,48,53,31,30,229,45.8
2470,12471,Silam Rai,Kerala,Chennai,47,95,35,35,59,271,54.2
2471,12472,Sherya Rao,Himachal Pradesh,kolkata,61,51,76,35,92,315,63.0
2472,12473,Siddhesh Vishwakarma,Nagaland,Aasam,74,39,49,37,62,261,52.2
2473,12474,Abhishek Srivastav,Karnataka,Banglore,59,39,49,67,50,264,52.8
2474,12475,Gaurav Rai,Himachal Pradesh,kolkata,36,35,49,57,83,260,52.0
2475,12476,Onkar Thakur,Telangana,Aasam,50,35,56,85,83,309,61.8
2476,12477,Aakash Mishra,West Bengal,kolkata,47,50,68,93,40,298,59.6
2477,12478,Jyoti Triphati,Tripura,Aasam,42,69,30,69,35,245,49.0
2478,12479,Jyoti Divedi,Nagaland,Aasam,48,31,66,76,68,289,57.8
2479,12480,Shila Srivastav,Andhra Pradesh,Hyderabad,32,48,62,98,99,339,67.8
2480,12481,Mahendra Vishwakarma,Odisha,Hyderabad,58,99,64,58,31,310,62.0
2481,12482,Adarsh Srivastav,West Bengal,kolkata,78,68,69,69,49,333,66.6
2482,12483,Tanmay Rajput,Mizoram,Aasam,97,43,67,85,84,376,75.2
2483,12484,Gagan Yadav,Jharkhand,kolkata,79,79,100,39,60,357,71.4
2484,12485,Mony Srivastav,Manipur,Aasam,71,44,42,51,65,273,54.6
2485,12486,Rahul Vishwakarma,Rajasthan,Delhi,82,59,46,55,64,306,61.2
2486,12487,Roshan Seth,Chhattisgarh,Hyderabad,84,66,90,37,95,372,74.4
2487,12488,Pragya Gupta,Mizoram,Aasam,62,86,32,63,80,323,64.6
2488,12489,Gagan Yadav,Maharashtra,Mumbai,69,52,50,36,87,294,58.8
2489,12490,Dharam Tiwari,West Bengal,kolkata,36,54,76,83,53,302,60.4
2490,12491,Tejas Divedi,Gujarat,Agra,30,33,53,46,53,215,43.0
2491,12492,Pallawi Thakur,Karnataka,Banglore,34,91,36,68,66,295,59.0
2492,12493,Siwangi Devi,Gujarat,Agra,63,77,70,77,63,350,70.0
2493,12494,Priyanka Maurrya,Rajasthan,Delhi,87,44,33,42,83,289,57.8
2494,12495,Gopal Kumar,Bihar,kolkata,93,42,35,75,78,323,64.6
2495,12496,Roshan Tiwari,Sikkim,Aasam,76,65,99,90,35,365,73.0
2496,12497,Shila Seth,Rajasthan,Delhi,76,96,79,37,54,342,68.4
2497,12498,Shradha Vishwakarma,Madhya Pradesh,Mumbai,39,44,56,76,73,288,57.6
2498,12499,Dil Rao,Gujarat,Agra,40,93,92,92,48,365,73.0
2499,12500,Gur Seth,Meghalaya,Aasam,42,99,51,95,95,382,76.4
2500,12501,Pallawi Mishra,Himachal Pradesh,kolkata,98,75,59,31,68,331,66.2
2501,12502,Saritha Phatak,Kerala,Chennai,84,70,51,38,36,279,55.8
2502,12503,Ridhima Rao,Jharkhand,kolkata,32,78,32,78,82,302,60.4
2503,12504,Murat Gupta,Tamil Nadu,Chennai,54,94,55,51,81,335,67.0
2504,12505,Kamini Rao,Manipur,Aasam,46,82,38,97,51,314,62.8
2505,12506,Gaurav Thakur,West Bengal,kolkata,30,71,86,47,38,272,54.4
2506,12507,Saritha Sonkar,Meghalaya,Aasam,78,82,38,43,42,283,56.6
2507,12508,Devesh Mishra,Rajasthan,Delhi,49,91,48,77,41,306,61.2
2508,12509,Vivek Pandit,Gujarat,Agra,95,39,95,83,38,350,70.0
2509,12510,Gopal Rai,Uttarakhand,Delhi,64,52,48,41,67,272,54.4
2510,12511,Ranjit Kumar,Odisha,Hyderabad,76,45,57,73,89,340,68.0
2511,12512,Tripti Seth,Arunachal Pradesh,Aasam,35,46,35,92,100,308,61.6
2512,12513,Vivek Devi,Odisha,Hyderabad,62,79,98,50,76,365,73.0
2513,12514,Abhijeet Divedi,Chhattisgarh,Hyderabad,63,95,98,41,41,338,67.6
2514,12515,Tripti Phatak,Chhattisgarh,Hyderabad,94,67,76,61,83,381,76.2
2515,12516,Shubham Srivastav,Punjab,Agra,80,49,84,45,47,305,61.0
2516,12517,Mohit Pandey,Madhya Pradesh,Mumbai,71,80,92,68,70,381,76.2
2517,12518,Rohan Phatak,Rajasthan,Delhi,72,53,62,100,41,328,65.6
2518,12519,Ashok Rai,Nagaland,Aasam,73,52,81,52,63,321,64.2
2519,12520,Ankit Vishwakarma,Jharkhand,kolkata,62,62,84,53,88,349,69.8
2520,12521,Dul Seth,Chhattisgarh,Hyderabad,61,72,62,53,73,321,64.2
2521,12522,Dul Maurya,Telangana,Aasam,68,96,44,45,40,293,58.6
2522,12523,Simran Rajput,Odisha,Hyderabad,93,34,37,35,98,297,59.4
2523,12524,Ananya Srivastav,Arunachal Pradesh,Aasam,60,35,66,91,50,302,60.4
2524,12525,Kshitij Seth,Punjab,Agra,33,71,60,67,89,320,64.0
2525,12526,Abhishek Seth,Nagaland,Aasam,36,85,56,79,46,302,60.4
2526,12527,Riya Kumari,Arunachal Pradesh,Aasam,43,71,43,41,45,243,48.6
2527,12528,Pragya Phatak,Odisha,Hyderabad,67,62,51,91,79,350,70.0
2528,12529,Gaurav Rajput,Odisha,Hyderabad,91,83,85,57,57,373,74.6
2529,12530,Gita Divedi,Maharashtra,Mumbai,58,67,97,73,55,350,70.0
2530,12531,Diljeet Singh,Chhattisgarh,Hyderabad,82,41,80,74,39,316,63.2
2531,12532,Reena Rai,Mizoram,Aasam,76,98,41,71,58,344,68.8
2532,12533,Shila Seth,Mizoram,Aasam,51,39,41,78,78,287,57.4
2533,12534,Deepa Thakur,Andhra Pradesh,Hyderabad,34,54,53,45,62,248,49.6
2534,12535,Harsh Divedi,Madhya Pradesh,Mumbai,39,100,84,62,72,357,71.4
2535,12536,Priyanka Singh,Himachal Pradesh,kolkata,59,58,36,60,36,249,49.8
2536,12537,Ashok Phatak,Maharashtra,Mumbai,52,80,31,79,81,323,64.6
2537,12538,Rupesh Divedi,Gujarat,Agra,37,32,82,45,56,252,50.4
2538,12539,Abhijeet Rao,Telangana,Aasam,88,93,68,55,40,344,68.8
2539,12540,Vaibhav Rai,Goa,Banglore,84,96,48,40,76,344,68.8
2540,12541,Shyam Vishwakarma,Kerala,Chennai,46,65,46,65,74,296,59.2
2541,12542,Roshan Rao,Kerala,Chennai,73,38,64,50,92,317,63.4
2542,12543,Shruti Rajput,Chhattisgarh,Hyderabad,53,42,68,74,44,281,56.2
2543,12544,Gagan Triphati,Gujarat,Agra,48,79,91,86,59,363,72.6
2544,12545,Simran Devi,Himachal Pradesh,kolkata,43,93,58,100,82,376,75.2
2545,12546,Pragati Seth,Bihar,kolkata,75,70,67,79,57,348,69.6
2546,12547,Adarsh Rai,Uttar Pradesh,Delhi,39,91,62,92,59,343,68.6
2547,12548,Shalani Divedi,Tamil Nadu,Chennai,38,69,73,60,44,284,56.8
2548,12549,Ambika Seth,Rajasthan,Delhi,94,88,83,43,81,389,77.8
2549,12550,Sandesh Yadav,Himachal Pradesh,kolkata,56,73,69,35,53,286,57.2
2550,12551,Rahul Mishra,Meghalaya,Aasam,80,83,30,97,87,377,75.4
2551,12552,Pragya Divedi,Maharashtra,Mumbai,54,71,50,70,44,289,57.8
2552,12553,Hayat Yadav,Telangana,Aasam,77,31,60,49,80,297,59.4
2553,12554,Khushi Srivastav,Bihar,kolkata,81,40,56,70,44,291,58.2
2554,12555,Rohit Maurrya,Andhra Pradesh,Hyderabad,67,55,73,70,78,343,68.6
2555,12556,Dev Tiwari,Uttar Pradesh,Delhi,93,52,88,74,69,376,75.2
2556,12557,Yogesh Gupta,Gujarat,Agra,55,78,96,45,63,337,67.4
2557,12558,Roshni Srivastav,Meghalaya,Aasam,47,62,100,44,30,283,56.6
2558,12559,Onkar Gupta,Himachal Pradesh,kolkata,42,71,96,64,96,369,73.8
2559,12560,Senthil Vishwakarma,Kerala,Chennai,57,48,60,90,39,294,58.8
2560,12561,Ambika Tiwari,Punjab,Agra,52,95,30,89,87,353,70.6
2561,12562,Sarthak Singh,Jharkhand,kolkata,94,40,94,94,32,354,70.8
2562,12563,Rahul Seth,Himachal Pradesh,kolkata,46,99,93,91,55,384,76.8
2563,12564,Ambika Vishwakarma,Uttar Pradesh,Delhi,34,97,46,85,39,301,60.2
2564,12565,Jas Rao,Himachal Pradesh,kolkata,78,64,39,46,46,273,54.6
2565,12566,Kirti Divedi,Goa,Banglore,97,99,54,35,80,365,73.0
2566,12567,Shivani Singh,Telangana,Aasam,62,43,91,99,75,370,74.0
2567,12568,Ashish Srivastav,Rajasthan,Delhi,34,40,69,77,52,272,54.4
2568,12569,Deepa Rai,Bihar,kolkata,70,75,64,70,33,312,62.4
2569,12570,Par Tiwari,Maharashtra,Mumbai,42,92,95,74,53,356,71.2
2570,12571,Kajal Srivastav,Manipur,Aasam,45,61,93,67,83,349,69.8
2571,12572,Dharam Pratap,Bihar,kolkata,100,63,48,97,62,370,74.0
2572,12573,Yashi Seth,Uttarakhand,Delhi,48,55,83,71,34,291,58.2
2573,12574,Shyama Thakur,Kerala,Chennai,77,93,78,47,98,393,78.6
2574,12575,Sandesh Maurya,Arunachal Pradesh,Aasam,100,74,98,40,82,394,78.8
2575,12576,Abhishek Kumar,Himachal Pradesh,kolkata,56,50,40,35,55,236,47.2
2576,12577,Mehul Rai,Odisha,Hyderabad,57,33,36,100,98,324,64.8
2577,12578,Ninad Gupta,Uttar Pradesh,Delhi,99,98,95,30,78,400,80.0
2578,12579,Abhijeet Pandey,Rajasthan,Delhi,89,65,50,54,85,343,68.6
2579,12580,Mony Gupta,Mizoram,Aasam,55,56,43,46,70,270,54.0
2580,12581,Gayatri Seth,Arunachal Pradesh,Aasam,53,53,91,89,67,353,70.6
2581,12582,Kirti Pandit,Gujarat,Agra,65,88,87,97,100,437,87.4
2582,12583,Guru Phatak,Uttar Pradesh,Delhi,97,39,61,55,67,319,63.8
2583,12584,Ritik Sonkar,Sikkim,Aasam,90,86,70,30,61,337,67.4
2584,12585,Rakhi Srivastav,Arunachal Pradesh,Aasam,83,35,51,46,63,278,55.6
2585,12586,Senthil Seth,Odisha,Hyderabad,46,52,54,82,71,305,61.0
2586,12587,Param Triphati,Nagaland,Aasam,53,56,70,43,67,289,57.8
2587,12588,Nivedita Mishra,Meghalaya,Aasam,50,81,79,70,47,327,65.4
2588,12589,Sherya Kumari,Manipur,Aasam,87,86,60,95,65,393,78.6
2589,12590,Mehul Yadav,Bihar,kolkata,84,70,80,71,91,396,79.2
2590,12591,Simran Mishra,Andhra Pradesh,Hyderabad,41,35,30,50,52,208,41.6
2591,12592,Anushka Rajput,Manipur,Aasam,85,76,57,64,41,323,64.6
2592,12593,Mehul Tiwari,Haryana,Delhi,89,50,75,84,34,332,66.4
2593,12594,Man Vishwakarma,Uttarakhand,Delhi,39,41,96,60,34,270,54.0
2594,12595,Tripti Thakur,Bihar,kolkata,35,32,35,35,98,235,47.0
